timestamp,demand_mw,solar_capacity_factor,wind_capacity_factor
2021-06-09 21:00:00,7240.84,0.0,0.073123
2021-06-09 22:00:00,7006.243,0.0,0.068682
2021-06-09 23:00:00,6809.919,0.0,0.069966
2021-06-10 00:00:00,6181.455,0.0,0.07557
2021-06-10 01:00:00,6033.849,0.0,0.086241
2021-06-10 02:00:00,5933.512,0.0,0.09955
2021-06-10 03:00:00,5931.266,0.0,0.113739
2021-06-10 04:00:00,6049.55,0.0,0.12704
2021-06-10 05:00:00,6265.829,0.055892,0.137908
2021-06-10 06:00:00,6520.236,0.151983,0.145219
2021-06-10 07:00:00,6742.879,0.262999,0.148413
2021-06-10 08:00:00,6883.611,0.374562,0.147561
2021-06-10 09:00:00,6928.284,0.474802,0.143345
2021-06-10 10:00:00,6896.314,0.553918,0.13695
2021-06-10 11:00:00,6825.514,0.60449,0.129897
2021-06-10 12:00:00,6755.613,0.621875,0.123825
2021-06-10 13:00:00,6719.8,0.60449,0.120254
2021-06-10 14:00:00,6744.939,0.553918,0.120372
2021-06-10 15:00:00,6851.061,0.474802,0.124858
2021-06-10 16:00:00,7039.397,0.374562,0.133786
2021-06-10 17:00:00,7272.875,0.262999,0.146596
2021-06-10 18:00:00,7473.109,0.151983,0.162165
2021-06-10 19:00:00,7554.59,0.055892,0.178948
2021-06-10 20:00:00,7479.441,0.0,0.195178
2021-06-10 21:00:00,7284.445,0.0,0.209098
2021-06-10 22:00:00,7053.102,0.0,0.219191
2021-06-10 23:00:00,6859.986,0.0,0.22438
2021-06-11 00:00:00,6234.889,0.0,0.223279
2021-06-11 01:00:00,6090.388,0.0,0.217828
2021-06-11 02:00:00,5993.1,0.0,0.207914
2021-06-11 03:00:00,5993.846,0.0,0.194834
2021-06-11 04:00:00,6115.061,0.0,0.180238
2021-06-11 05:00:00,6334.209,0.048267,0.165898
2021-06-11 06:00:00,6591.42,0.130669,0.153484
2021-06-11 07:00:00,6816.798,0.225785,0.144337
2021-06-11 08:00:00,6960.197,0.321329,0.139297
2021-06-11 09:00:00,7007.463,0.407154,0.138598
2021-06-11 10:00:00,6978.012,0.474882,0.141847
2021-06-11 11:00:00,6909.655,0.518171,0.148083
2021-06-11 12:00:00,6842.119,0.533052,0.155921
2021-06-11 13:00:00,6808.589,0.518171,0.163749
2021-06-11 14:00:00,6835.929,0.474882,0.169955
2021-06-11 15:00:00,6944.168,0.407154,0.17316
2021-06-11 16:00:00,7134.535,0.321329,0.172415
2021-06-11 17:00:00,7369.956,0.225785,0.16734
2021-06-11 18:00:00,7572.044,0.130669,0.158187
2021-06-11 19:00:00,7655.286,0.048267,0.145819
2021-06-11 20:00:00,7581.807,0.0,0.131601
2021-06-11 21:00:00,7388.387,0.0,0.117229
2021-06-11 22:00:00,7158.524,0.0,0.104507
2021-06-11 23:00:00,6966.792,0.0,0.095115
2021-06-12 00:00:00,5907.044,0.0,0.08951
2021-06-12 01:00:00,5763.73,0.0,0.090255
2021-06-12 02:00:00,5667.529,0.0,0.096664
2021-06-12 03:00:00,5669.262,0.0,0.108277
2021-06-12 04:00:00,5791.362,0.0,0.124054
2021-06-12 05:00:00,6011.293,0.052624,0.142511
2021-06-12 06:00:00,6269.183,0.141907,0.16192
2021-06-12 07:00:00,6495.138,0.244882,0.180545
2021-06-12 08:00:00,6639.008,0.34828,0.196867
2021-06-12 09:00:00,6686.642,0.44114,0.209785
2021-06-12 10:00:00,6657.454,0.51441,0.218763
2021-06-12 11:00:00,6589.255,0.561236,0.223886
2021-06-12 12:00:00,6521.771,0.577332,0.22585
2021-06-12 13:00:00,6488.189,0.561236,0.225847
2021-06-12 14:00:00,6515.371,0.51441,0.225402
2021-06-12 15:00:00,6623.347,0.44114,0.226151
2021-06-12 16:00:00,6813.347,0.34828,0.229607
2021-06-12 17:00:00,7048.296,0.244882,0.236946
2021-06-12 18:00:00,7249.807,0.141907,0.24883
2021-06-12 19:00:00,7332.37,0.052624,0.265308
2021-06-12 20:00:00,7258.108,0.0,0.285795
2021-06-12 21:00:00,7063.803,0.0,0.309135
2021-06-12 22:00:00,6832.954,0.0,0.333748
2021-06-12 23:00:00,6640.134,0.0,0.357825
2021-06-13 00:00:00,6015.562,0.0,0.378708
2021-06-13 01:00:00,5870.961,0.0,0.396546
2021-06-13 02:00:00,5773.377,0.0,0.409359
2021-06-13 03:00:00,5773.629,0.0,0.4166
2021-06-13 04:00:00,5894.154,0.0,0.41837
2021-06-13 05:00:00,6112.415,0.064385,0.415395
2021-06-13 06:00:00,6368.543,0.17302,0.408921
2021-06-13 07:00:00,6592.645,0.298226,0.40054
2021-06-13 08:00:00,6734.572,0.423905,0.391977
2021-06-13 09:00:00,6780.175,0.536752,0.384847
2021-06-13 10:00:00,6748.87,0.625781,0.380445
2021-06-13 11:00:00,6678.47,0.682676,0.379566
2021-06-13 12:00:00,6608.702,0.702231,0.382402
2021-06-13 13:00:00,6572.756,0.682676,0.388522
2021-06-13 14:00:00,6597.495,0.625781,0.396933
2021-06-13 15:00:00,6702.952,0.536752,0.406221
2021-06-13 16:00:00,6890.358,0.423905,0.414751
2021-06-13 17:00:00,7122.641,0.298226,0.420894
2021-06-13 18:00:00,7321.416,0.17302,0.42326
2021-06-13 19:00:00,7401.176,0.064385,0.420894
2021-06-13 20:00:00,7324.045,0.0,0.413417
2021-06-13 21:00:00,7126.809,0.0,0.401089
2021-06-13 22:00:00,6892.968,0.0,0.384783
2021-06-13 23:00:00,6697.098,0.0,0.365885
2021-06-14 00:00:00,6505.786,0.0,0.345277
2021-06-14 01:00:00,6358.028,0.0,0.32647
2021-06-14 02:00:00,6257.237,0.0,0.310339
2021-06-14 03:00:00,6254.235,0.0,0.298258
2021-06-14 04:00:00,6371.461,0.0,0.291084
2021-06-14 05:00:00,6586.381,0.072306,0.289054
2021-06-14 06:00:00,6839.129,0.193725,0.291761
2021-06-14 07:00:00,7059.815,0.333578,0.298217
2021-06-14 08:00:00,7198.294,0.473918,0.306996
2021-06-14 09:00:00,7240.419,0.599909,0.316428
2021-06-14 10:00:00,7205.608,0.699296,0.324834
2021-06-14 11:00:00,7131.677,0.762805,0.330756
2021-06-14 12:00:00,7058.358,0.784634,0.333152
2021-06-14 13:00:00,7018.842,0.762805,0.331542
2021-06-14 14:00:00,7039.996,0.699296,0.326069
2021-06-14 15:00:00,7141.856,0.599909,0.31748
2021-06-14 16:00:00,7325.655,0.473918,0.30702
2021-06-14 17:00:00,7554.326,0.333578,0.296261
2021-06-14 18:00:00,7749.486,0.193725,0.286882
2021-06-14 19:00:00,7825.63,0.072306,0.280436
2021-06-14 20:00:00,7744.887,0.0,0.278132
2021-06-14 21:00:00,7544.044,0.0,0.280665
2021-06-14 22:00:00,7306.606,0.0,0.288108
2021-06-14 23:00:00,7107.152,0.0,0.299894
2021-06-15 00:00:00,6476.34,0.0,0.314064
2021-06-15 01:00:00,6325.031,0.0,0.330683
2021-06-15 02:00:00,6220.71,0.0,0.347126
2021-06-15 03:00:00,6214.201,0.0,0.361592
2021-06-15 04:00:00,6327.949,0.0,0.372509
2021-06-15 05:00:00,6539.42,0.073892,0.37874
2021-06-15 06:00:00,6788.753,0.197471,0.379724
2021-06-15 07:00:00,7006.06,0.339737,0.375541
2021-06-15 08:00:00,7141.198,0.482464,0.366892
2021-06-15 09:00:00,7180.024,0.610578,0.354996
2021-06-15 10:00:00,7141.958,0.711631,0.341417
2021-06-15 11:00:00,7064.82,0.776202,0.327845
2021-06-15 12:00:00,6988.344,0.798395,0.315863
2021-06-15 13:00:00,6945.723,0.776202,0.306731
2021-06-15 14:00:00,6963.828,0.711631,0.301209
2021-06-15 15:00:00,7062.695,0.610578,0.299455
2021-06-15 16:00:00,7243.563,0.482464,0.301002
2021-06-15 17:00:00,7469.366,0.339737,0.304827
2021-06-15 18:00:00,7661.722,0.197471,0.309483
2021-06-15 19:00:00,7735.13,0.073892,0.313309
2021-06-15 20:00:00,7651.721,0.0,0.314652
2021-06-15 21:00:00,7448.285,0.0,0.312098
2021-06-15 22:00:00,7208.327,0.0,0.304677
2021-06-15 23:00:00,7006.43,0.0,0.291995
2021-06-16 00:00:00,6373.476,0.0,0.273503
2021-06-16 01:00:00,6219.883,0.0,0.251673
2021-06-16 02:00:00,6113.36,0.0,0.22709
2021-06-16 03:00:00,6104.735,0.0,0.201481
2021-06-16 04:00:00,6216.452,0.0,0.176691
2021-06-16 05:00:00,6425.98,0.076429,0.154453
2021-06-16 06:00:00,6673.46,0.203822,0.136159
2021-06-16 07:00:00,6889.004,0.350417,0.122694
2021-06-16 08:00:00,7022.473,0.497456,0.114325
2021-06-16 09:00:00,7059.723,0.629425,0.11068
2021-06-16 10:00:00,7020.177,0.733511,0.11081
2021-06-16 11:00:00,6941.656,0.800016,0.11333
2021-06-16 12:00:00,6863.893,0.822873,0.116617
2021-06-16 13:00:00,6820.085,0.800016,0.119038
2021-06-16 14:00:00,6837.102,0.733511,0.119184
2021-06-16 15:00:00,6934.983,0.629425,0.116065
2021-06-16 16:00:00,7114.967,0.497456,0.10925
2021-06-16 17:00:00,7339.986,0.350417,0.098935
2021-06-16 18:00:00,7531.663,0.203822,0.085916
2021-06-16 19:00:00,7604.495,0.076429,0.071488
2021-06-16 20:00:00,7520.614,0.0,0.05727
2021-06-16 21:00:00,7316.81,0.0,0.044986
2021-06-16 22:00:00,7076.59,0.0,0.036231
2021-06-16 23:00:00,6874.535,0.0,0.032252
2021-06-17 00:00:00,6241.752,0.0,0.032996
2021-06-17 01:00:00,6088.212,0.0,0.040127
2021-06-17 02:00:00,5981.847,0.0,0.052323
2021-06-17 03:00:00,5973.484,0.0,0.068462
2021-06-17 04:00:00,6085.568,0.0,0.086983
2021-06-17 05:00:00,6295.569,0.082821,0.106091
2021-06-17 06:00:00,6543.625,0.220506,0.123984
2021-06-17 07:00:00,6759.849,0.378891,0.139085
2021-06-17 08:00:00,6894.1,0.53773,0.150248
2021-06-17 09:00:00,6932.235,0.680276,0.156894
2021-06-17 10:00:00,6893.676,0.792697,0.159081
2021-06-17 11:00:00,6816.241,0.864525,0.157482
2021-06-17 12:00:00,6739.666,0.889211,0.153282
2021-06-17 13:00:00,6697.144,0.864525,0.148006
2021-06-17 14:00:00,6715.545,0.792697,0.143301
2021-06-17 15:00:00,6814.906,0.680276,0.140704
2021-06-17 16:00:00,6996.465,0.53773,0.141421
2021-06-17 17:00:00,7223.154,0.378891,0.14616
2021-06-17 18:00:00,7416.593,0.220506,0.15502
2021-06-17 19:00:00,7491.279,0.082821,0.167479
2021-06-17 20:00:00,7409.341,0.0,0.182449
2021-06-17 21:00:00,7207.567,0.0,0.198426
2021-06-17 22:00:00,6969.464,0.0,0.213686
2021-06-17 23:00:00,6769.61,0.0,0.226516
2021-06-18 00:00:00,6139.337,0.0,0.234685
2021-06-18 01:00:00,5988.161,0.0,0.238684
2021-06-18 02:00:00,5884.239,0.0,0.237306
2021-06-18 03:00:00,5878.395,0.0,0.23075
2021-06-18 04:00:00,5993.073,0.0,0.219839
2021-06-18 05:00:00,6205.74,0.084995,0.205916
2021-06-18 06:00:00,6456.531,0.226021,0.190668
2021-06-18 07:00:00,6675.559,0.388209,0.175906
2021-06-18 08:00:00,6812.679,0.550843,0.16333
2021-06-18 09:00:00,6853.745,0.696784,0.154311
2021-06-18 10:00:00,6818.178,0.811877,0.149714
2021-06-18 11:00:00,6743.793,0.885411,0.149793
2021-06-18 12:00:00,6670.322,0.910683,0.154167
2021-06-18 13:00:00,6630.958,0.885411,0.161886
2021-06-18 14:00:00,6652.566,0.811877,0.171567
2021-06-18 15:00:00,6755.182,0.696784,0.181594
2021-06-18 16:00:00,6940.04,0.550843,0.19035
2021-06-18 17:00:00,7170.07,0.388209,0.196441
2021-06-18 18:00:00,7366.888,0.226021,0.198899
2021-06-18 19:00:00,7444.989,0.084995,0.197318
2021-06-18 20:00:00,7366.5,0.0,0.191923
2021-06-18 21:00:00,7168.205,0.0,0.183541
2021-06-18 22:00:00,6933.608,0.0,0.173501
2021-06-18 23:00:00,6737.284,0.0,0.163455
2021-06-19 00:00:00,5674.642,0.0,0.154424
2021-06-19 01:00:00,5527.036,0.0,0.149519
2021-06-19 02:00:00,5426.698,0.0,0.149284
2021-06-19 03:00:00,5424.452,0.0,0.15448
2021-06-19 04:00:00,5542.736,0.0,0.165245
2021-06-19 05:00:00,5759.016,0.075806,0.181067
2021-06-19 06:00:00,6013.423,0.201431,0.200855
2021-06-19 07:00:00,6236.066,0.345884,0.223074
2021-06-19 08:00:00,6376.798,0.490724,0.245949
2021-06-19 09:00:00,6421.471,0.620691,0.267699
2021-06-19 10:00:00,6389.5,0.723184,0.28676
2021-06-19 11:00:00,6318.701,0.788666,0.301996
2021-06-19 12:00:00,6248.8,0.811171,0.312833
2021-06-19 13:00:00,6212.987,0.788666,0.319329
2021-06-19 14:00:00,6238.125,0.723184,0.322152
2021-06-19 15:00:00,6344.247,0.620691,0.322476
2021-06-19 16:00:00,6532.584,0.490724,0.321813
2021-06-19 17:00:00,6766.062,0.345884,0.321788
2021-06-19 18:00:00,6966.296,0.201431,0.323914
2021-06-19 19:00:00,7047.776,0.075806,0.329368
2021-06-19 20:00:00,6972.627,0.0,0.338825
2021-06-19 21:00:00,6777.632,0.0,0.352349
2021-06-19 22:00:00,6546.289,0.0,0.369374
2021-06-19 23:00:00,6353.173,0.0,0.388772
2021-06-20 00:00:00,5730.066,0.0,0.408273
2021-06-20 01:00:00,5585.565,0.0,0.427547
2021-06-20 02:00:00,5488.277,0.0,0.444113
2021-06-20 03:00:00,5489.023,0.0,0.456452
2021-06-20 04:00:00,5610.238,0.0,0.463485
2021-06-20 05:00:00,5829.386,0.06133,0.464719
2021-06-20 06:00:00,6086.597,0.162911,0.460307
2021-06-20 07:00:00,6311.976,0.27971,0.451027
2021-06-20 08:00:00,6455.374,0.396817,0.438182
2021-06-20 09:00:00,6502.64,0.501897,0.423419
2021-06-20 10:00:00,6473.189,0.584764,0.408516
2021-06-20 11:00:00,6404.833,0.637706,0.395142
2021-06-20 12:00:00,6337.296,0.655901,0.384643
2021-06-20 13:00:00,6303.766,0.637706,0.377863
2021-06-20 14:00:00,6331.106,0.584764,0.37504
2021-06-20 15:00:00,6439.345,0.501897,0.375785
2021-06-20 16:00:00,6629.712,0.396817,0.379142
2021-06-20 17:00:00,6865.133,0.27971,0.383733
2021-06-20 18:00:00,7067.221,0.162911,0.387949
2021-06-20 19:00:00,7150.463,0.06133,0.390186
2021-06-20 20:00:00,7076.984,0.0,0.389072
2021-06-20 21:00:00,6883.564,0.0,0.383663
2021-06-20 22:00:00,6653.701,0.0,0.373588
2021-06-20 23:00:00,6461.969,0.0,0.359105
2021-06-21 00:00:00,6276.529,0.0,0.340385
2021-06-21 01:00:00,6133.214,0.0,0.320202
2021-06-21 02:00:00,6037.014,0.0,0.29956
2021-06-21 03:00:00,6038.747,0.0,0.280272
2021-06-21 04:00:00,6160.847,0.0,0.264025
2021-06-21 05:00:00,6380.777,0.05414,0.252163
2021-06-21 06:00:00,6638.668,0.14383,0.245508
2021-06-21 07:00:00,6864.622,0.246957,0.244259
2021-06-21 08:00:00,7008.493,0.350358,0.247967
2021-06-21 09:00:00,7056.127,0.443141,0.255602
2021-06-21 10:00:00,7026.939,0.516309,0.265689
2021-06-21 11:00:00,6958.739,0.563055,0.276516
2021-06-21 12:00:00,6891.255,0.579121,0.286356
2021-06-21 13:00:00,6857.673,0.563055,0.293702
2021-06-21 14:00:00,6884.855,0.516309,0.297468
2021-06-21 15:00:00,6992.831,0.443141,0.297129
2021-06-21 16:00:00,7182.831,0.350358,0.292786
2021-06-21 17:00:00,7417.78,0.246957,0.285145
2021-06-21 18:00:00,7619.292,0.14383,0.275416
2021-06-21 19:00:00,7701.854,0.05414,0.265137
2021-06-21 20:00:00,7627.593,0.0,0.255959
2021-06-21 21:00:00,7433.288,0.0,0.249412
2021-06-21 22:00:00,7202.439,0.0,0.246685
2021-06-21 23:00:00,7009.619,0.0,0.248458
2021-06-22 00:00:00,6387.077,0.0,0.254118
2021-06-22 01:00:00,6242.477,0.0,0.264454
2021-06-22 02:00:00,6144.893,0.0,0.277648
2021-06-22 03:00:00,6145.145,0.0,0.292136
2021-06-22 04:00:00,6265.67,0.0,0.306128
2021-06-22 05:00:00,6483.93,0.057064,0.31784
2021-06-22 06:00:00,6740.058,0.151681,0.325726
2021-06-22 07:00:00,6964.16,0.260486,0.328677
2021-06-22 08:00:00,7106.087,0.369585,0.326168
2021-06-22 09:00:00,7151.691,0.467484,0.318315
2021-06-22 10:00:00,7120.386,0.544688,0.305861
2021-06-22 11:00:00,7049.985,0.594014,0.29007
2021-06-22 12:00:00,6980.217,0.610966,0.272553
2021-06-22 13:00:00,6944.271,0.594014,0.255049
2021-06-22 14:00:00,6969.01,0.544688,0.239192
2021-06-22 15:00:00,7074.467,0.467484,0.226291
2021-06-22 16:00:00,7261.873,0.369585,0.217158
2021-06-22 17:00:00,7494.156,0.260486,0.212001
2021-06-22 18:00:00,7692.932,0.151681,0.210402
2021-06-22 19:00:00,7772.691,0.057064,0.211383
2021-06-22 20:00:00,7695.561,0.0,0.213544
2021-06-22 21:00:00,7498.324,0.0,0.215261
2021-06-22 22:00:00,7264.483,0.0,0.214921
2021-06-22 23:00:00,7068.614,0.0,0.211142
2021-06-23 00:00:00,6443.203,0.0,0.202323
2021-06-23 01:00:00,6295.446,0.0,0.189411
2021-06-23 02:00:00,6194.654,0.0,0.172017
2021-06-23 03:00:00,6191.652,0.0,0.151023
2021-06-23 04:00:00,6308.878,0.0,0.127822
2021-06-23 05:00:00,6523.798,0.061452,0.10414
2021-06-23 06:00:00,6776.546,0.163506,0.081819
2021-06-23 07:00:00,6997.232,0.280886,0.062575
2021-06-23 08:00:00,7135.711,0.398595,0.047788
2021-06-23 09:00:00,7177.836,0.504226,0.038318
2021-06-23 10:00:00,7143.025,0.587531,0.034403
2021-06-23 11:00:00,7069.094,0.640756,0.035638
2021-06-23 12:00:00,6995.775,0.659049,0.041036
2021-06-23 13:00:00,6956.259,0.640756,0.04917
2021-06-23 14:00:00,6977.413,0.587531,0.05837
2021-06-23 15:00:00,7079.273,0.504226,0.066956
2021-06-23 16:00:00,7263.072,0.398595,0.073467
2021-06-23 17:00:00,7491.743,0.280886,0.076857
2021-06-23 18:00:00,7686.903,0.163506,0.076644
2021-06-23 19:00:00,7763.047,0.061452,0.072965
2021-06-23 20:00:00,7682.304,0.0,0.066564
2021-06-23 21:00:00,7481.461,0.0,0.058679
2021-06-23 22:00:00,7244.023,0.0,0.050877
2021-06-23 23:00:00,7044.569,0.0,0.044831
2021-06-24 00:00:00,6415.826,0.0,0.041447
2021-06-24 01:00:00,6264.517,0.0,0.043206
2021-06-24 02:00:00,6160.195,0.0,0.050155
2021-06-24 03:00:00,6153.687,0.0,0.062359
2021-06-24 04:00:00,6267.434,0.0,0.079243
2021-06-24 05:00:00,6478.906,0.061782,0.099659
2021-06-24 06:00:00,6728.239,0.164618,0.122023
2021-06-24 07:00:00,6945.545,0.282933,0.144522
2021-06-24 08:00:00,7080.683,0.401596,0.165344
2021-06-24 09:00:00,7119.509,0.508092,0.182907
2021-06-24 10:00:00,7081.444,0.592084,0.196065
2021-06-24 11:00:00,7004.306,0.645749,0.204246
2021-06-24 12:00:00,6927.829,0.664193,0.207519
2021-06-24 13:00:00,6885.208,0.645749,0.206575
2021-06-24 14:00:00,6903.313,0.592084,0.202622
2021-06-24 15:00:00,7002.181,0.508092,0.197212
2021-06-24 16:00:00,7183.049,0.401596,0.192024
2021-06-24 17:00:00,7408.851,0.282933,0.18863
2021-06-24 18:00:00,7601.208,0.164618,0.188276
2021-06-24 19:00:00,7674.616,0.061782,0.191711
2021-06-24 20:00:00,7591.207,0.0,0.199081
2021-06-24 21:00:00,7387.77,0.0,0.209906
2021-06-24 22:00:00,7147.813,0.0,0.223149
2021-06-24 23:00:00,6945.915,0.0,0.237351
2021-06-25 00:00:00,6315.048,0.0,0.250219
2021-06-25 01:00:00,6161.455,0.0,0.261321
2021-06-25 02:00:00,6054.932,0.0,0.268613
2021-06-25 03:00:00,6046.307,0.0,0.271109
2021-06-25 04:00:00,6158.023,0.0,0.2684
2021-06-25 05:00:00,6367.552,0.063664,0.260724
2021-06-25 06:00:00,6615.032,0.16995,0.248936
2021-06-25 07:00:00,6830.576,0.292281,0.234407
2021-06-25 08:00:00,6964.045,0.414994,0.218846
2021-06-25 09:00:00,7001.295,0.525137,0.204086
2021-06-25 10:00:00,6961.749,0.612011,0.191839
2021-06-25 11:00:00,6883.227,0.66752,0.183484
2021-06-25 12:00:00,6805.465,0.686598,0.179888
2021-06-25 13:00:00,6761.657,0.66752,0.181303
2021-06-25 14:00:00,6778.674,0.612011,0.187339
2021-06-25 15:00:00,6876.555,0.525137,0.197031
2021-06-25 16:00:00,7056.538,0.414994,0.208976
2021-06-25 17:00:00,7281.558,0.292281,0.221536
2021-06-25 18:00:00,7473.235,0.16995,0.233062
2021-06-25 19:00:00,7546.067,0.063664,0.242126
2021-06-25 20:00:00,7462.186,0.0,0.247723
2021-06-25 21:00:00,7258.382,0.0,0.249407
2021-06-25 22:00:00,7018.162,0.0,0.247357
2021-06-25 23:00:00,6816.107,0.0,0.242354
2021-06-26 00:00:00,5749.279,0.0,0.235082
2021-06-26 01:00:00,5595.739,0.0,0.228337
2021-06-26 02:00:00,5489.374,0.0,0.223232
2021-06-26 03:00:00,5481.011,0.0,0.22135
2021-06-26 04:00:00,5593.095,0.0,0.223925
2021-06-26 05:00:00,5803.096,0.07311,0.231672
2021-06-26 06:00:00,6051.152,0.195617,0.244681
2021-06-26 07:00:00,6267.376,0.336686,0.2624
2021-06-26 08:00:00,6401.627,0.478228,0.283697
2021-06-26 09:00:00,6439.762,0.605287,0.307003
2021-06-26 10:00:00,6401.203,0.705512,0.330511
2021-06-26 11:00:00,6323.769,0.769556,0.352413
2021-06-26 12:00:00,6247.193,0.791568,0.371126
2021-06-26 13:00:00,6204.671,0.769556,0.385496
2021-06-26 14:00:00,6223.072,0.705512,0.39494
2021-06-26 15:00:00,6322.434,0.605287,0.39951
2021-06-26 16:00:00,6503.992,0.478228,0.399878
2021-06-26 17:00:00,6730.681,0.336686,0.397224
2021-06-26 18:00:00,6924.121,0.195617,0.393073
2021-06-26 19:00:00,6998.806,0.07311,0.389071
2021-06-26 20:00:00,6916.868,0.0,0.386754
2021-06-26 21:00:00,6715.094,0.0,0.387331
2021-06-26 22:00:00,6476.991,0.0,0.391509
2021-06-26 23:00:00,6277.137,0.0,0.399393
2021-06-27 00:00:00,5648.984,0.0,0.409887
2021-06-27 01:00:00,5497.808,0.0,0.423058
2021-06-27 02:00:00,5393.886,0.0,0.436832
2021-06-27 03:00:00,5388.043,0.0,0.44949
2021-06-27 04:00:00,5502.721,0.0,0.459326
2021-06-27 05:00:00,5715.387,0.084334,0.464876
2021-06-27 06:00:00,5966.179,0.226276,0.465118
2021-06-27 07:00:00,6185.207,0.389817,0.459612
2021-06-27 08:00:00,6322.326,0.55395,0.448568
2021-06-27 09:00:00,6363.393,0.701314,0.432816
2021-06-27 10:00:00,6327.825,0.817566,0.413709
2021-06-27 11:00:00,6253.441,0.891856,0.392944
2021-06-27 12:00:00,6179.97,0.91739,0.372342
2021-06-27 13:00:00,6140.605,0.891856,0.353614
2021-06-27 14:00:00,6162.214,0.817566,0.338141
2021-06-27 15:00:00,6264.83,0.701314,0.3268
2021-06-27 16:00:00,6449.688,0.55395,0.319856
2021-06-27 17:00:00,6679.717,0.389817,0.31694
2021-06-27 18:00:00,6876.536,0.226276,0.317113
2021-06-27 19:00:00,6954.637,0.084334,0.319004
2021-06-27 20:00:00,6876.147,0.0,0.32101
2021-06-27 21:00:00,6677.853,0.0,0.321525
2021-06-27 22:00:00,6443.255,0.0,0.319168
2021-06-27 23:00:00,6246.932,0.0,0.312984
2021-06-28 00:00:00,6058.722,0.0,0.302027
2021-06-28 01:00:00,5911.116,0.0,0.28764
2021-06-28 02:00:00,5810.779,0.0,0.27011
2021-06-28 03:00:00,5808.533,0.0,0.250779
2021-06-28 04:00:00,5926.817,0.0,0.231313
2021-06-28 05:00:00,6143.096,0.085802,0.213485
2021-06-28 06:00:00,6397.503,0.23096,0.198941
2021-06-28 07:00:00,6620.146,0.398316,0.188976
2021-06-28 08:00:00,6760.878,0.566333,0.184368
2021-06-28 09:00:00,6805.551,0.71721,0.185267
2021-06-28 10:00:00,6773.581,0.836249,0.191176
2021-06-28 11:00:00,6702.781,0.912324,0.201016
2021-06-28 12:00:00,6632.88,0.938472,0.213268
2021-06-28 13:00:00,6597.067,0.912324,0.226173
2021-06-28 14:00:00,6622.206,0.836249,0.237961
2021-06-28 15:00:00,6728.328,0.71721,0.247087
2021-06-28 16:00:00,6916.664,0.566333,0.252426
2021-06-28 17:00:00,7150.143,0.398316,0.253422
2021-06-28 18:00:00,7350.377,0.23096,0.250146
2021-06-28 19:00:00,7431.857,0.085802,0.243282
2021-06-28 20:00:00,7356.708,0.0,0.234021
2021-06-28 21:00:00,7161.712,0.0,0.223888
2021-06-28 22:00:00,6930.369,0.0,0.214525
2021-06-28 23:00:00,6737.253,0.0,0.20746
2021-06-29 00:00:00,6116.298,0.0,0.203356
2021-06-29 01:00:00,5971.797,0.0,0.203962
2021-06-29 02:00:00,5874.51,0.0,0.208829
2021-06-29 03:00:00,5875.255,0.0,0.217407
2021-06-29 04:00:00,5996.471,0.0,0.228581
2021-06-29 05:00:00,6215.619,0.07602,0.240818
2021-06-29 06:00:00,6472.829,0.205386,0.25236
2021-06-29 07:00:00,6698.208,0.35465,0.261462
2021-06-29 08:00:00,6841.606,0.504555,0.266618
2021-06-29 09:00:00,6888.873,0.639198,0.266765
2021-06-29 10:00:00,6859.422,0.745442,0.261421
2021-06-29 11:00:00,6791.065,0.813345,0.250752
2021-06-29 12:00:00,6723.528,0.836686,0.235549
2021-06-29 13:00:00,6689.999,0.813345,0.217126
2021-06-29 14:00:00,6717.339,0.745442,0.197141
2021-06-29 15:00:00,6825.578,0.639198,0.177382
2021-06-29 16:00:00,7015.945,0.504555,0.15953
2021-06-29 17:00:00,7251.366,0.35465,0.144936
2021-06-29 18:00:00,7453.453,0.205386,0.134455
2021-06-29 19:00:00,7536.696,0.07602,0.128332
2021-06-29 20:00:00,7463.217,0.0,0.126183
2021-06-29 21:00:00,7269.796,0.0,0.127059
2021-06-29 22:00:00,7039.934,0.0,0.129585
2021-06-29 23:00:00,6848.201,0.0,0.132158
2021-06-30 00:00:00,6228.78,0.0,0.132667
2021-06-30 01:00:00,6085.465,0.0,0.13076
2021-06-30 02:00:00,5989.265,0.0,0.124985
2021-06-30 03:00:00,5990.997,0.0,0.11497
2021-06-30 04:00:00,6113.098,0.0,0.100975
2021-06-30 05:00:00,6333.028,0.065363,0.083867
2021-06-30 06:00:00,6590.919,0.177334,0.065017
2021-06-30 07:00:00,6816.873,0.306635,0.046127
2021-06-30 08:00:00,6960.743,0.436546,0.03
2021-06-30 09:00:00,7008.377,0.553256,0.03
2021-06-30 10:00:00,6979.189,0.645365,0.03
2021-06-30 11:00:00,6910.99,0.704239,0.03
2021-06-30 12:00:00,6843.506,0.724478,0.03
2021-06-30 13:00:00,6809.924,0.704239,0.03
2021-06-30 14:00:00,6837.106,0.645365,0.03
2021-06-30 15:00:00,6945.082,0.553256,0.040659
2021-06-30 16:00:00,7135.082,0.436546,0.056718
2021-06-30 17:00:00,7370.031,0.306635,0.072133
2021-06-30 18:00:00,7571.543,0.177334,0.085386
2021-06-30 19:00:00,7654.105,0.065363,0.095379
2021-06-30 20:00:00,7579.844,0.0,0.101575
2021-06-30 21:00:00,7385.538,0.0,0.104062
